status,time,card_type,city,amount,id
success,2025-09-12 07:08:00,Master Card,Karaj,3627437,64
success,2025-09-15 18:12:00,Amex,Qom,1848822,50
success,2025-09-09 18:00:00,MastCard,,1540886,85
success,2025-09-23 02:24:00,Visa,Tabriz,1919428,41
success,2025-09-08 09:45:00,Amex,Isfahan,3008169,72
fail,2025-09-11 18:12:00,Master-Card,Tehran,2278721,22
success,2025-09-16 23:59:00,Visa,Tehran,2481169,54
success,2025-09-26 14:02:00,Visa,Karaj,3011833,5
succeed,2025-09-27 13:10:00,Discover,Tehran,2556301,17
success,2025-09-25 13:13:00,Visa,TEHRAN,1583837,78
success,2025-09-22 19:51:00,Visa,Shiraz,2214907,41
success,2025-09-04 18:12:00,MastCard,Isfahan,1047516,93
failed,2025-09-28 07:08:00,Visa,Tabriz,2397499,96
succeed,2025-09-01 10:48:00,MastCard,Tehran,3712234,81
success,2025-09-24 01:51:00,Master-Card,TEHRAN,4203189,35
success,2025-09-07 15:45:00,Amex,Karaj,2264480,40
fail,2025-09-02 05:56:00,Visa,Isfahan,4938460,22
success,2025-09-24 02:24:00,Amex,Tehran,1950133,48
success,2025-09-28 07:08:00,Discover,Tabriz,4381591,53
success,2025-09-05 02:30:00,Discover,Tehran,4692259,94
fail,2025-09-07 04:04:00,Discover,Ahvaz,1713337,10
success,2025-09-04 17:07:00,,Karaj,3355250,18
fail,2025-09-05 23:59:00,MastCard,Mashhad,3923722,100
success,2025-09-24 02:37:00,Visa,THR,3926107,80
fail,2025-09-01 14:00:00,MasterCard,Tehran,2376345,49
success,2025-09-01 03:00:00,Discover,Mashhad,2602929,71
fail,2025-09-15 23:59:00,VISA,Karaj,4509381,30
fail,2025-09-20 03:00:00,VISA,Tehran,1076189,19
success,2025-09-19 01:51:00,Discover,Isfahan,237921,55
fail,2025-09-29 22:27:00,Discover,Qom,1328473,60
success,2025-09-10 19:40:00,Amex,Isfahan,4248965,88
Success,2025-09-28 11:11:00,MasterCard,Mashhad,838584,72
FAIL,2025-09-18 19:29:00,Visa,Shiraz,1309196,81
fail,2025-09-28 14:02:00,Amex,Isfahan,2632614,21
failed,2025-09-03 19:51:00,Discover,Tehran,2316352,26
fail,2025-09-11 09:45:00,Amex,Tehran,3355079,28
failed,2025-09-15 01:01:00,Discover,Mashhad,2106024,39
success,2025-09-27 07:08:00,MastCard,Tehran,1071800,33
fail,2025-09-30 01:01:00,MastCard,TEHRAN,3470010,40
success,2025-09-11 12:12:00,MasterCard,karaj,147687,83
fail,2025-09-17 14:55:00,MastCard,Isfahan,712368,29
success,2025-09-17 08:08:00,MasterCard,karaj,149449,20
success,2025-09-06 14:55:00,Visa,Mashhad,4398343,20
success,2025-09-05 19:51:00,Visa,Tehran,2258409,74
success,2025-09-08 04:04:00,Discover,Shiraz,812359,12
FAIL,2025-09-02 14:55:00,Visa,Karaj,4988820,98
Success,2025-09-16 14:11:00,MastCard,Tehran,873966,25
success,2025-09-20 08:59:00,Discover,Tabriz,3588054,25
success,2025-09-24 01:51:00,Visa,Tehran,2459807,4
failed,2025-09-12 11:11:00,Vsa,Tabriz,2606017,4
failed,2025-09-06 06:06:00,MastCard,Isfahan,309789,9
fail,2025-09-01 02:54:00,MasterCard,Shiraz,203109,15
fail,2025-09-04 14:30:00,Discover,Tehran,821934,26
fail,2025-09-17 14:30:00,Visa,Tehran,4857366,79
success,2025-09-13 07:32:00,MasterCard,Tabriz,4983416,91
fail,2025-09-18 11:11:00,Master-Card,karaj,2241986,93
success,2025-09-05 02:30:00,Visa,Isfahan,1970788,71
success,2025-09-30 12:44:00,Amex,Isfahan,4500664,32
success,2025-09-24 14:02:00,VISA,Mashhad,2915369,76
success,2025-09-24 00:00:00,Amex,Ahvaz,3116936,100
fail,2025-09-27 12:44:00,MasterCard,Mashhad,3404569,52
failed,2025-09-03 18:12:00,MastCard,Tehran,1129501,32
Success,2025-09-11 09:00:00,Vsa,Tabriz,4984848,9
success,2025-09-13 01:01:00,Amex,Tehran,480413,78
failed,2025-09-04 14:11:00,Master-Card,Mashhad,387112,13
fail,2025-09-26 11:11:00,MasterCard,Tehran,2634339,56
failed,2025-09-27 11:11:00,Vsa,Tabriz,1046452,44
fail,2025-09-14 02:24:00,Master Card,Shiraz,785945,98
success,2025-09-22 07:32:00,MasterCard,Isfahan,976189,97
fail,2025-09-11 00:00:00,Amex,Karaj,439827,83
success,2025-09-27 02:37:00,Amex,Isfahan,1470096,30
fail,2025-09-10 02:37:00,Vsa,Tehran ,4085086,16
success,2025-09-19 03:27:00,Vsa,Tehran ,2297244,12
fail,2025-09-18 02:54:00,Visa,Ahvaz,1354250,74
failed,2025-09-06 07:08:00,MastCard,tehr@n,1357496,66
success,2025-09-27 20:20:00,Vsa,Tabriz,3073101,18
fail,2025-09-29 07:08:00,MastCard,Ahvaz,4544787,13
fail,2025-09-15 04:15:00,MastCard,Tabriz,190585,94
failed,2025-09-21 04:40:00,Visa,Karaj,3580227,24
fail,2025-09-30 15:45:00,MasterCard,Isfahan,707409,12
success,2025-09-10 05:56:00,Vsa,Tabriz,1452167,60
success,2025-09-05 07:08:00,,tehr@n,1026783,60
fail,2025-09-26 21:23:00,Visa,Tabriz,1168786,94
fail,2025-09-29 05:23:00,Amex,Ahvaz,1454230,87
success,2025-09-05 07:08:00,Vsa,Shiraz,2477889,1
fail,2025-09-10 21:23:00,MastCard,Tabriz,2034975,43
fail,2025-09-28 08:08:00,Amex,Mashhad,4833150,55
fail,2025-09-05 01:01:00,Visa,Tehran,958747,40
fail,2025-09-03 12:12:00,MastCard,TEHRAN,4965145,64
fail,2025-09-23 09:45:00,Vsa,Tehran ,3433652,34
FAIL,2025-09-06 12:44:00,MastCard,Karaj,2128095,34
success,2025-09-04 19:29:00,MastCard,THR,306753,48
success,2025-09-18 21:23:00,MasterCard,Tehran,369575,33
fail,2025-09-28 10:48:00,visa,Isfahan,1819005,68
fail,2025-09-09 02:20:00,Vsa,Tabriz,4341479,30
failed,2025-09-17 07:07:00,Amex,Qom,3308301,84
success,2025-09-29 10:48:00,,Tehran,3193294,91
fail,2025-09-13 13:10:00,Master-Card,Qom,2385495,79
success,2025-09-27 01:01:00,Vsa,Shiraz,287461,71
success,2025-09-15 20:20:00,Amex,Tehran,967238,71
failed,2025-09-30 10:48:00,MasterCard,Tehran,2474664,29
fail,2025-09-20 20:33:00,Discover,Tehran,2564259,23
success,2025-09-17 11:11:00,Discover,Ahvaz,4612534,34
success,2025-09-13 14:30:00,MasterCard,Tabriz,3023173,84
FAIL,2025-09-16 02:20:00,Amex,Tabriz,1665736,15
failed,2025-09-22 02:37:00,Discover,Ahvaz,4194240,98
fail,2025-09-04 21:10:00,,Tehran,3354126,53
success,2025-09-05 07:07:00,Amex,Isfahan,4751903,17
success,2025-09-05 00:00:00,MasterCard,Karaj,2022531,64
success,2025-09-09 14:55:00,MasterCard,Qom,2094997,84
failed,2025-09-17 02:37:00,Visa,Qom,2890631,61
failed,2025-09-13 07:08:00,Master-Card,Tehran,950719,57
fail,2025-09-02 21:23:00,Discover,Tehran,4284723,77
fail,2025-09-13 07:32:00,Amex,Qom,150648,89
failed,2025-09-22 03:00:00,Amex,Tehran,4778665,37
fail,2025-09-21 12:44:00,Amex,THR,3403725,7
fail,2025-09-27 14:02:00,MasterCard,Isfahan,3276169,8
fail,2025-09-23 07:08:00,Visa,Isfahan,1219260,88
failed,2025-09-19 02:30:00,Discover,Tabriz,3641423,78
fail,2025-09-03 12:12:00,MasterCard,THR,1923483,68
success,2025-09-10 06:06:00,Vsa,Shiraz,4164370,21
fail,2025-09-02 20:33:00,MasterCard,Mashhad,1311559,61
fail,2025-09-13 16:16:00,Visa,Qom,1351725,74
fail,2025-09-19 04:40:00,Visa,Isfahan,898866,87
fail,2025-09-26 15:45:00,Amex,Mashhad,3229954,95
failed,2025-09-17 16:40:00,MasterCard,Isfahan,4129253,95
failed,2025-09-21 03:00:00,Visa,Isfahan,2033760,80
success,2025-09-14 10:48:00,MastCard,Tabriz,4568276,75
fail,2025-09-12 10:48:00,Visa,Tehran,3218446,87
success,2025-09-21 21:23:00,MasterCard,Tehran,1713405,29
fail,2025-09-12 19:51:00,Discover,Tehran,3328617,25
fail,2025-09-11 20:33:00,,Tabriz,3434357,58
success,2025-09-07 19:19:00,Visa,TEHRAN,2596088,14
success,2025-09-04 02:37:00,MasterCard,Shiraz,1624901,78
fail,2025-09-19 09:00:00,Master Card,tehr@n,99450,66
fail,2025-09-01 00:00:00,Discover,Isfahan,2302920,54
Success,2025-09-28 19:40:00,Amex,Isfahan,2742233,77
success,2025-09-24 23:59:00,Discover,Karaj,4516028,67
Success,2025-09-29 02:24:00,Visa,Qom,4268588,30
succeed,2025-09-03 08:08:00,Amex,Mashhad,4656499,18
success,2025-09-13 17:07:00,,Qom,645997,54
fail,2025-09-15 00:00:00,MasterCard,Qom,3119853,21
failed,2025-09-02 02:20:00,Amex,Ahvaz,3448585,53
fail,2025-09-11 03:00:00,Amex,Shiraz,2819790,83
fail,2025-09-04 19:51:00,MasterCard,tehr@n,4338972,16
success,2025-09-19 02:30:00,Amex,tehr@n,1476273,28
success,2025-09-29 09:09:00,Discover,Isfahan,442540,4
fail,2025-09-17 16:16:00,Discover,Tehran,86736,55
success,2025-09-03 11:11:00,MasterCard,Tehran,4106516,15
success,2025-09-28 19:40:00,Master-Card,Tehran,2550101,64
fail,2025-09-18 02:54:00,Discover,Tehran,1744631,65
fail,2025-09-08 02:30:00,Amex,Isfahan,622741,16
fail,2025-09-22 20:33:00,Visa,Tehran,4147205,20
fail,2025-09-25 18:45:00,Discover,Shiraz,2621967,64
success,2025-09-24 14:00:00,Amex,Tehran,1280398,33
success,2025-09-26 09:00:00,MastCard,Mashhad,1243685,81
success,2025-09-19 13:13:00,MasterCard,Tehran,1319185,69
fail,2025-09-05 18:45:00,Discover,karaj,3489674,69
fail,2025-09-07 12:12:00,,Ahvaz,2369054,58
fail,2025-09-21 23:59:00,Visa,Isfahan,1494327,39
fail,2025-09-08 14:11:00,MastCard,TEHRAN,2698812,77
fail,2025-09-28 00:00:00,MastCard,Tehran,3669371,36
success,2025-09-05 08:59:00,MastCard,karaj,1198833,95
fail,2025-09-17 07:32:00,,Qom,1703755,68
success,2025-09-05 14:11:00,MastCard,Tabriz,1717132,88
success,2025-09-04 11:11:00,Discover,Tehran,4874160,21
success,2025-09-22 05:56:00,Discover,Tehran,2772918,63
fail,2025-09-19 12:44:00,Discover,THR,1037232,85
failed,2025-09-27 12:44:00,Visa,Shiraz,4242757,6
FAIL,2025-09-21 20:20:00,,Tabriz,27516,24
fail,2025-09-02 12:34:00,Visa,Mashhad,733646,53
success,2025-09-11 18:45:00,MastCard,Tehran,861495,96
failed,2025-09-22 23:17:00,MastCard,Tehran,4791204,83
success,2025-09-13 01:51:00,Vsa,TEHRAN,4525913,76
fail,2025-09-15 02:24:00,Amex,Mashhad,2417440,78
success,2025-09-12 21:23:00,MastCard,Isfahan,1148756,50
success,2025-09-22 06:30:00,Discover,tehr@n,462830,12
fail,2025-09-21 08:08:00,MastCard,Isfahan,2289376,56
Success,2025-09-22 04:15:00,Discover,Isfahan,3498223,15
success,2025-09-11 23:59:00,Master-Card,Tabriz,525893,83
fail,2025-09-07 01:01:00,Visa,Qom,3761443,93
success,2025-09-28 12:12:00,Discover,Qom,3234274,40
success,2025-09-05 21:23:00,MasterCard,Tehran,4883364,41
fail,2025-09-17 07:32:00,Vsa,Shiraz,2953492,69
fail,2025-09-24 21:21:00,MastCard,Ahvaz,4655981,69
failed,2025-09-20 02:24:00,Visa,Shiraz,763131,6
success,2025-09-09 20:33:00,Visa,THR,4013637,88
fail,2025-09-14 06:30:00,Discover,Tabriz,2351893,67
fail,2025-09-26 13:13:00,MasterCard,Tehran,2049766,33
success,2025-09-12 08:08:00,MasterCard,Karaj,170134,43
success,2025-09-06 15:45:00,MasterCard,Tehran,4604916,21
fail,2025-09-17 10:48:00,Amex,Tehran,2424385,84
success,2025-09-19 04:15:00,MasterCard,Tehran,4139220,65
fail,2025-09-19 10:48:00,Master Card,Ahvaz,4859816,17
fail,2025-09-26 02:37:00,Discover,Tehran,1996327,94
success,2025-09-16 02:30:00,Amex,Tabriz,1646335,8
fail,2025-09-12 14:11:00,Amex,Tehran,3543567,64
failed,2025-09-12 17:17:00,Discover,Ahvaz,2811396,91
fail,2025-09-20 12:44:00,MasterCard,Mashhad,907140,28
success,2025-09-06 07:32:00,Discover,Tabriz,2533464,99
fail,2025-09-23 11:11:00,Visa,Ahvaz,1320867,91
fail,2025-09-26 02:30:00,MasterCard,Ahvaz,4442628,13
success,2025-09-04 12:12:00,Discover,Mashhad,745186,13
success,2025-09-06 19:19:00,Visa,Tabriz,3248945,38
success,2025-09-11 08:08:00,MasterCard,Qom,2137343,25
success,2025-09-01 14:55:00,MasterCard,tehr@n,1074609,62
success,2025-09-30 08:59:00,Visa,Tehran,4305122,23
success,2025-09-24 11:11:00,Visa,Tabriz,1854933,87
success,2025-09-23 11:11:00,Amex,Tabriz,3092768,21
success,2025-09-15 13:13:00,MastCard,Shiraz,3543766,54
failed,2025-09-27 11:11:00,Master Card,Shiraz,1364071,63
Success,2025-09-11 01:01:00,Visa,Tabriz,360852,30
fail,2025-09-25 02:20:00,Visa,Tabriz,2044000,75
success,2025-09-19 03:00:00,Visa,TEHRAN,1908386,68
fail,2025-09-18 09:00:00,MasterCard,Ahvaz,1301606,98
fail,2025-09-17 02:37:00,Amex,tehr@n,4961312,76
success,2025-09-19 04:04:00,MasterCard,karaj,81816,73
failed,2025-09-21 16:16:00,Vsa,Isfahan,755877,32
success,2025-09-14 23:59:00,MastCard,Tehran,2099590,75
success,2025-09-27 14:11:00,visa,Shiraz,4419910,24
fail,2025-09-18 04:15:00,Visa,Isfahan,3982229,7
success,2025-09-28 13:13:00,Visa,Isfahan,1818476,72
failed,2025-09-19 19:51:00,Discover,Isfahan,4476297,98
fail,2025-09-15 19:51:00,Visa,tehr@n,1012385,90
fail,2025-09-15 08:59:00,,Tehran,2666665,1
success,2025-09-04 14:11:00,Discover,Tehran,1014033,3
success,2025-09-07 00:00:00,Amex,Shiraz,3690212,28
success,2025-09-13 12:34:00,Discover,THR,3507479,43
success,2025-09-03 11:11:00,Discover,TEHRAN,2199095,98
success,2025-09-16 14:11:00,Visa,Qom,16814,46
fail,2025-09-09 23:59:00,Discover,Tehran,831653,1
success,2025-09-08 03:27:00,Amex,Isfahan,3202789,38
fail,2025-09-20 21:23:00,VISA,TEHRAN,852377,92
fail,2025-09-13 21:21:00,Amex,Mashhad,10596,35
success,2025-09-17 02:37:00,MasterCard,Karaj,1090286,74
failed,2025-09-17 07:32:00,Visa,Tabriz,3037717,76
failed,2025-09-17 18:45:00,Vsa,Tehran,2766343,74
success,2025-09-01 09:00:00,Visa,Qom,863098,54
fail,2025-09-08 14:11:00,Master-Card,karaj,3480007,99
fail,2025-09-19 07:07:00,MasterCard,,3389196,24
fail,2025-09-06 13:10:00,Visa,karaj,2839176,28
failed,2025-09-03 04:15:00,MasterCard,Qom,4443988,22
failed,2025-09-27 08:08:00,visa,Shiraz,2971384,16
Success,2025-09-05 21:21:00,Discover,karaj,564836,13
fail,2025-09-13 11:11:00,Discover,Tehran,176183,62
success,2025-09-15 08:59:00,Visa,tehr@n,610777,43
success,2025-09-14 14:02:00,Amex,Mashhad,3362799,88
success,2025-09-29 19:29:00,Visa,tehr@n,2709809,78
success,2025-09-23 16:16:00,MastCard,Ahvaz,1215557,32
success,2025-09-16 19:51:00,,Tehran,12522,67
fail,2025-09-18 03:00:00,,Tehran,1177639,92
fail,2025-09-22 02:37:00,Visa,Isfahan,4686181,83
fail,2025-09-29 21:23:00,Amex,Tabriz,4291884,87
fail,2025-09-22 06:06:00,Visa,Isfahan,3332667,57
fail,2025-09-11 21:23:00,Amex,Qom,879650,65
fail,2025-09-03 03:00:00,Vsa,Isfahan,3981784,69
fail,2025-09-22 13:13:00,MasterCard,Tehran,4334822,49
success,2025-09-10 18:00:00,Master-Card,Tehran ,1221500,33
failed,2025-09-10 10:05:00,Vsa,Isfahan,2067428,19
failed,2025-09-30 06:06:00,Discover,THR,4407548,36
fail,2025-09-21 21:23:00,Amex,Tehran,4379287,70
fail,2025-09-16 00:00:00,Visa,karaj,3559916,15
fail,2025-09-12 14:02:00,MasterCard,Tehran,3521231,98
FAIL,2025-09-02 19:19:00,Discover,Karaj,840257,24
success,2025-09-09 10:48:00,,Shiraz,2146419,27
fail,2025-09-24 09:45:00,MasterCard,TEHRAN,1170189,49
failed,2025-09-03 12:44:00,Amex,Tabriz,148962,75
fail,2025-09-24 00:00:00,MastCard,Tehran,119789,23
failed,2025-09-30 07:08:00,Vsa,THR,348828,33
fail,2025-09-25 02:30:00,MastCard,Tabriz,4185382,41
fail,2025-09-30 11:11:00,Discover,Tabriz,3704725,56
success,2025-09-15 02:37:00,MastCard,Mashhad,2461018,29
failed,2025-09-03 04:15:00,Amex,Tehran,3146241,31
failed,2025-09-19 12:44:00,Amex,Tabriz,4009416,65
success,2025-09-18 19:29:00,Visa,Isfahan,1588994,99
fail,2025-09-08 13:13:00,Discover,Tabriz,934434,18
fail,2025-09-26 21:23:00,,Mashhad,3007145,82
FAIL,2025-09-17 20:20:00,Discover,Isfahan,161512,6
success,2025-09-08 23:59:00,MasterCard,Ahvaz,2622161,52
success,2025-09-07 13:10:00,Visa,TEHRAN,3907669,40
success,2025-09-30 09:09:00,Visa,Tehran,1301765,65
success,2025-09-07 05:56:00,Visa,karaj,1509916,42
success,2025-09-03 04:04:00,Amex,tehr@n,1302275,95
success,2025-09-01 02:30:00,,Karaj,483676,68
failed,2025-09-04 09:09:00,Discover,,1667213,32
success,2025-09-25 17:07:00,Discover,Isfahan,1671318,10
success,2025-09-05 02:37:00,Amex,karaj,3173428,69
fail,2025-09-01 15:45:00,Discover,Shiraz,1123337,9
fail,2025-09-15 18:45:00,,Tabriz,1198253,69
Success,2025-09-05 05:56:00,Discover,Karaj,3816988,61
fail,2025-09-13 02:30:00,MasterCard,Mashhad,1885492,11
failed,2025-09-08 16:40:00,MasterCard,Tehran,3056941,100
success,2025-09-08 23:59:00,Vsa,Tehran,4949926,92
failed,2025-09-05 13:13:00,Amex,Karaj,394638,68
Success,2025-09-28 04:40:00,Discover,Karaj,3010251,74
success,2025-09-09 14:00:00,Visa,Mashhad,304253,98
failed,2025-09-01 17:07:00,,Mashhad,3391888,8
fail,2025-09-04 19:51:00,Vsa,Tehran,4973366,49
success,2025-09-03 07:07:00,Visa,Isfahan,456077,24
success,2025-09-02 02:37:00,Vsa,THR,4677917,33
fail,2025-09-08 14:55:00,Amex,THR,4528784,19
success,2025-09-23 03:00:00,MasterCard,Shiraz,1069563,2
success,2025-09-09 14:11:00,Visa,,3281206,55
failed,2025-09-02 06:06:00,Vsa,TEHRAN,954922,11
fail,2025-09-14 07:08:00,Visa,Tehran,3869243,100
success,2025-09-14 03:27:00,MastCard,Isfahan,4017067,17
fail,2025-09-04 23:17:00,Visa,Tehran,636857,42
success,2025-09-30 09:09:00,Vsa,Mashhad,2096985,61
success,2025-09-06 12:34:00,Visa,Ahvaz,4911472,3
success,2025-09-11 02:30:00,Discover,Tehran,4077332,87
success,2025-09-03 07:07:00,Discover,THR,685860,35
fail,2025-09-08 02:30:00,Visa,Qom,4067212,85
fail,2025-09-03 12:44:00,MasterCard,Ahvaz,3049224,90
fail,2025-09-14 00:00:00,Discover,Tehran,4268124,66
success,2025-09-28 20:20:00,visa,Tehran,758522,1
failed,2025-09-13 10:48:00,Amex,Shiraz,4625277,7
fail,2025-09-13 23:59:00,Amex,karaj,2291599,20
fail,2025-09-02 19:51:00,Visa,THR,244364,43
success,2025-09-13 12:12:00,MasterCard,Karaj,1954381,6
success,2025-09-29 23:17:00,Visa,Tehran,585583,55
fail,2025-09-19 14:11:00,MastCard,Tehran,738292,21
fail,2025-09-27 07:07:00,Discover,THR,148627,51
fail,2025-09-06 02:37:00,MastCard,Tehran,1241924,46
fail,2025-09-16 05:23:00,Discover,Karaj,575575,35
fail,2025-09-02 07:07:00,visa,Mashhad,594801,8
fail,2025-09-08 03:27:00,Visa,Isfahan,719212,68
success,2025-09-17 10:05:00,Visa,Isfahan,3203544,16
success,2025-09-23 22:27:00,Amex,tehr@n,1589534,67
fail,2025-09-02 11:11:00,Master Card,THR,3675446,71
success,2025-09-10 14:00:00,Amex,THR,3466836,64
success,2025-09-28 07:08:00,Visa,Isfahan,2288058,2
Success,2025-09-16 00:00:00,MasterCard,Tehran,191835,1
fail,2025-09-06 19:51:00,,,2956286,58
success,2025-09-28 12:34:00,Visa,Tehran,3231929,1
success,2025-09-02 02:24:00,Visa,Mashhad,1478260,7
fail,2025-09-02 20:33:00,Vsa,Tabriz,3151596,89
failed,2025-09-26 06:06:00,Master-Card,Mashhad,662226,69
success,2025-09-13 15:45:00,MastCard,Tabriz,403543,85
success,2025-09-24 04:40:00,visa,TEHRAN,4176690,93
fail,2025-09-15 04:40:00,Visa,Tehran ,267837,18
fail,2025-09-28 11:11:00,Amex,Isfahan,1287493,89
success,2025-09-02 09:00:00,MastCard,Tehran,1129364,32
fail,2025-09-07 10:48:00,MastCard,Shiraz,3522502,45
success,2025-09-03 12:12:00,Vsa,Isfahan,4551875,33
fail,2025-09-08 15:45:00,,ThRan,1569013,74
success,2025-09-23 03:27:00,Discover,Tehran,3894235,73
success,2025-09-14 03:27:00,Visa,Tehran,1197401,49
fail,2025-09-24 11:11:00,Discover,Karaj,3143534,33
success,2025-09-30 06:30:00,MastCard,Ahvaz,4230571,98
success,2025-09-23 09:45:00,Visa,Mashhad,603250,71
fail,2025-09-27 15:45:00,Vsa,Tabriz,2393800,68
fail,2025-09-22 08:08:00,Visa,Tabriz,1206434,28
fail,2025-09-29 19:40:00,Visa,Isfahan,2065945,88
fail,2025-09-07 00:00:00,MasterCard,Tabriz,3530341,53
Success,2025-09-21 18:00:00,MastCard,THR,2481887,97
success,2025-09-07 12:34:00,Discover,Tehran,2198016,44
fail,2025-09-01 03:27:00,MastCard,Isfahan,559625,80
fail,2025-09-17 04:15:00,MasterCard,Ahvaz,3309602,55
fail,2025-09-09 21:10:00,Visa,Tehran,1154269,10
success,2025-09-30 01:51:00,Visa,THR,4142605,14
fail,2025-09-21 06:30:00,MastCard,Karaj,246475,36
success,2025-09-13 11:11:00,Discover,Tehran,574713,34
fail,2025-09-21 02:37:00,,TEHRAN,256527,89
failed,2025-09-19 01:51:00,MasterCard,Mashhad,2575667,18
fail,2025-09-21 19:19:00,Discover,Shiraz,669425,16
success,2025-09-19 15:45:00,Discover,THR,4343560,37
success,2025-09-25 20:33:00,Visa,THR,4453397,41
success,2025-09-25 14:30:00,Amex,Isfahan,645317,25
failed,2025-09-22 18:12:00,Amex,Tabriz,4151859,8
success,2025-09-17 20:20:00,Vsa,Tabriz,4548539,89
success,2025-09-23 11:11:00,Visa,Ahvaz,3217077,84
success,2025-09-23 23:59:00,Discover,tehr@n,2545148,95
FAIL,2025-09-30 03:27:00,Visa,Tehran,3657388,84
success,2025-09-10 00:00:00,Discover,Tehran,4152342,18
failed,2025-09-10 10:48:00,MasterCard,karaj,696500,68
fail,2025-09-04 01:01:00,VISA,Isfahan,2109854,48
success,2025-09-08 02:54:00,Amex,Tabriz,2102210,70
failed,2025-09-22 01:51:00,Vsa,Tehran,1289571,67
fail,2025-09-20 13:13:00,Discover,Isfahan,4042480,18
FAIL,2025-09-20 02:30:00,Visa,Tehran ,526757,18
fail,2025-09-18 14:55:00,Discover,Tehran ,3444985,56
failed,2025-09-14 04:15:00,Discover,Tabriz,634082,23
success,2025-09-18 06:30:00,Amex,Tehran ,4642215,35
fail,2025-09-28 04:15:00,Discover,Tabriz,4729449,6
failed,2025-09-14 15:45:00,Master-Card,THR,2750450,26
fail,2025-09-20 03:27:00,visa,Tabriz,1282091,85
fail,2025-09-21 02:20:00,Discover,karaj,4514741,61
fail,2025-09-24 20:20:00,MastCard,Isfahan,4567531,89
success,2025-09-15 12:12:00,Amex,Tehran,2136691,15
FAIL,2025-09-22 04:40:00,Visa,tehr@n,2300279,92
fail,2025-09-30 02:30:00,,Tabriz,1621800,32
success,2025-09-04 09:00:00,Visa,,4376905,12
fail,2025-09-13 02:24:00,MastCard,Tehran,3589308,5
success,2025-09-27 17:17:00,Discover,Tehran,2679414,64
fail,2025-09-23 02:54:00,Discover,THR,958706,71
fail,2025-09-08 01:51:00,MasterCard,Qom,1528133,87
fail,2025-09-18 02:30:00,Master-Card,Isfahan,1033750,27
success,2025-09-12 06:06:00,Visa,Tehran,2960049,79
failed,2025-09-23 09:45:00,Visa,Qom,924400,45
success,2025-09-14 08:08:00,MasterCard,Isfahan,4784897,35
fail,2025-09-02 09:00:00,Visa,Mashhad,829604,26
success,2025-09-18 06:30:00,MastCard,Shiraz,2982501,23
failed,2025-09-24 14:55:00,MastCard,Shiraz,4698260,13
fail,2025-09-02 02:30:00,Master-Card,Tehran ,3375316,91
fail,2025-09-11 07:07:00,MastCard,Shiraz,2822001,3
fail,2025-09-09 21:23:00,,Isfahan,3048757,29
success,2025-09-12 19:29:00,MastCard,Tabriz,2079077,66
success,2025-09-17 14:00:00,,Mashhad,1961466,64
success,2025-09-15 12:12:00,Visa,Tabriz,2537839,28
fail,2025-09-25 05:56:00,MasterCard,Isfahan,2483589,88
fail,2025-09-17 10:48:00,visa,karaj,4318091,36
FAIL,2025-09-26 12:12:00,MastCard,THR,513824,6
fail,2025-09-29 06:06:00,Master-Card,Shiraz,4940653,11
failed,2025-09-26 03:27:00,Visa,Qom,558152,38
success,2025-09-18 01:01:00,Master-Card,Isfahan,2956937,34
fail,2025-09-22 12:12:00,MastCard,Shiraz,1073923,81
success,2025-09-06 14:30:00,Visa,Ahvaz,1557156,67
Success,2025-09-17 19:19:00,Visa,Karaj,335452,46
success,2025-09-23 14:30:00,Discover,Tehran,4821956,99
failed,2025-09-24 02:54:00,,Karaj,3127851,87
fail,2025-09-18 03:00:00,MastCard,Karaj,347730,29
success,2025-09-08 04:04:00,,Tehran,571443,60
failed,2025-09-09 08:59:00,MasterCard,Tehran,3538939,54
Success,2025-09-06 09:00:00,,Ahvaz,1731995,94
success,2025-09-05 02:54:00,MasterCard,Qom,427052,69
success,2025-09-12 08:08:00,Visa,karaj,335005,74
fail,2025-09-25 10:48:00,Visa,Tehran,275448,74
fail,2025-09-29 10:05:00,visa,Tehran,3536022,9
fail,2025-09-28 23:17:00,Discover,Tehran,4361652,85
fail,2025-09-11 12:12:00,Visa,Mashhad,1522237,77
fail,2025-09-25 11:11:00,Visa,Mashhad,1411825,10
fail,2025-09-01 16:16:00,Discover,THR,4187386,75
FAIL,2025-09-11 02:24:00,Master-Card,Karaj,4587517,68
success,2025-09-19 05:56:00,MasterCard,,1591410,58
success,2025-09-09 02:24:00,Amex,Tehran,4706250,96
succeed,2025-09-27 15:45:00,,Tehran,3598335,52
